,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
438,-0.29530627,-0.95540264,0.09053575,0.99589321,0.05775467,-0.99833081,-0.11429041,0.99344738,-0.13819603,-0.9904049,0.80128022,-0.59828923,0.97270016,-0.23206552,-0.87363514,-0.48658159,0.67910925,-0.73403721,-0.9701425,-0.24253563,0.71274083,-0.70142748,-0.02030038,-0.99979393
439,-0.29162576,-0.9565325,0.089297,0.99600504,0.04912096,-0.99879284,-0.11632207,0.99321155,-0.14946479,-0.98876705,0.80128022,-0.59828923,0.97129731,-0.23786873,-0.87363514,-0.48658159,0.67890646,-0.73422477,-0.9701425,-0.24253563,0.71269629,-0.70147273,-0.02030038,-0.99979393
440,-0.29162576,-0.9565325,0.089297,0.99600504,0.04094923,-0.99916123,-0.11632207,0.99321155,-0.16955204,-0.98552124,0.80298784,-0.59599542,0.97243232,-0.2331853,-0.87363514,-0.48658159,0.67910925,-0.73403721,-0.96889085,-0.24748842,0.71274083,-0.70142748,-0.02030038,-0.99979393
441,-0.2900074,-0.9570244,0.08304548,0.99654576,0.03276928,-0.99946294,-0.11529735,0.99333102,-0.17437044,-0.98468013,0.80171468,-0.59770693,0.97328609,-0.22959569,-0.87363514,-0.48658159,0.67890646,-0.73422477,-0.96889085,-0.24748842,0.71269629,-0.70147273,-0.01522666,-0.99988407
442,-0.2900074,-0.9570244,0.08362217,0.99649753,0.03276928,-0.99946294,-0.11529735,0.99333102,-0.17614925,-0.98436347,0.80171468,-0.59770693,0.97328609,-0.22959569,-0.87363514,-0.48658159,0.67890646,-0.73422477,-0.96889085,-0.24748842,0.71269629,-0.70147273,-0.01522666,-0.99988407
443,-0.27932954,-0.9601953,0.09053575,0.99589321,0.02458273,-0.9996978,-0.11529735,0.99333102,-0.16779935,-0.98582117,0.80298784,-0.59599542,0.97302106,-0.23071633,-0.87363514,-0.48658159,0.67890646,-0.73422477,-0.96761727,-0.2524219,0.71269629,-0.70147273,-0.01530433,-0.99988288
444,-0.28468171,-0.9586221,0.08304548,0.99654576,0.02458273,-0.9996978,-0.11632207,0.99321155,-0.13979028,-0.99018113,0.80171468,-0.59770693,0.97302106,-0.23071633,-0.87363514,-0.48658159,0.68160366,-0.73172157,-0.96761727,-0.2524219,0.70991831,-0.70428403,-0.01530433,-0.99988288
445,-0.2900074,-0.9570244,0.07564471,0.99713483,0.02478577,-0.99969279,-0.11736504,0.99308884,-0.10202887,-0.99478144,0.80043052,-0.59942555,0.97188485,-0.23545664,-0.86891919,-0.49495397,0.68160366,-0.73172157,-0.96889085,-0.24748842,0.71274083,-0.70142748,-0.01530433,-0.99988288
446,-0.29530627,-0.95540264,0.08247666,0.996593,0.03331483,-0.99944491,-0.12625428,0.99199791,-0.04221585,-0.99910851,0.80043052,-0.59942555,0.97216058,-0.23431563,-0.86891919,-0.49495397,0.68160366,-0.73172157,-0.96889085,-0.24748842,0.70994084,-0.70426132,-0.01530433,-0.99988288
447,-0.30057803,-0.95375723,0.07564471,0.99713483,0.03331483,-0.99944491,-0.12625428,0.99199791,0.0,0.0,0.79913524,-0.60115128,0.97216058,-0.23431563,-0.86891919,-0.49495397,0.68160366,-0.73172157,-0.96889085,-0.24748842,0.71278608,-0.7013815,-0.01530433,-0.99988288
448,-0.30057803,-0.95375723,0.07564471,0.99713483,0.03331483,-0.99944491,-0.12625428,0.99199791,0.04610477,-0.99893661,0.79913524,-0.60115128,0.97216058,-0.23431563,-0.86891919,-0.49495397,0.68160366,-0.73172157,-0.96889085,-0.24748842,0.71278608,-0.7013815,-0.01530433,-0.99988288
449,-0.30057803,-0.95375723,0.07564471,0.99713483,0.04163054,-0.99913307,-0.12625428,0.99199791,0.03123475,-0.99951208,0.79913524,-0.60115128,0.97216058,-0.23431563,-0.86891919,-0.49495397,0.68160366,-0.73172157,-0.96889085,-0.24748842,0.71278608,-0.7013815,-0.01530433,-0.99988288
450,-0.30057803,-0.95375723,0.07512953,0.99717378,0.04163054,-0.99913307,-0.12739386,0.99185221,0.04833055,-0.9988314,0.79913524,-0.60115128,0.97216058,-0.23431563,-0.86891919,-0.49495397,0.68160366,-0.73172157,-0.96889085,-0.24748842,0.71278608,-0.7013815,-0.01530433,-0.99988288
451,-0.30057803,-0.95375723,0.07512953,0.99717378,0.04163054,-0.99913307,-0.12855403,0.99170251,0.03123475,-0.99951208,0.79913524,-0.60115128,0.97101488,-0.23901905,-0.86417538,-0.50319073,0.68160366,-0.73172157,-0.9701425,-0.24253563,0.71283206,-0.70133477,-0.01530433,-0.99988288
452,-0.30057803,-0.95375723,0.06833305,0.99766257,0.04163054,-0.99913307,-0.11950771,0.99283327,0.03123475,-0.99951208,0.79913524,-0.60115128,0.97101488,-0.23901905,-0.86417538,-0.50319073,0.68160366,-0.73172157,-0.9701425,-0.24253563,0.71283206,-0.70133477,-0.01530433,-0.99988288
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
